STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.660962522029877,A,Annual,Zambia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.778662025928497,A,Annual,Zimbabwe,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.02414608001709,A,Annual,Uruguay,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.304401099681854,A,Annual,Uzbekistan,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.802561283111572,A,Annual,Vanuatu,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.3513343334198,A,Annual,"Venezuela, RB",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.0330829620361328,A,Annual,Vietnam,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.956182777881622,A,Annual,Virgin Islands (U.S.),Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.80487740039825,A,Annual,West Bank and Gaza,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-2.99623465538025,A,Annual,"Yemen, Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.0826330557465553,A,Annual,Zambia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2018,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.721012055873871,A,Annual,Zimbabwe,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-2.57915186882019,A,Annual,Afghanistan,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.191482901573181,A,Annual,Albania,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.25936758518219,A,Annual,Algeria,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ASM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.919146716594696,A,Annual,American Samoa,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.27827215194702,A,Annual,Andorra,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.226182341575623,A,Annual,Angola,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.904999375343323,A,Annual,Antigua and Barbuda,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.0847978666424751,A,Annual,Argentina,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.071855328977108,A,Annual,Armenia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.10084736347198,A,Annual,Aruba,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2010,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.888859868049622,A,Annual,Australia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.523977637290955,A,Annual,Jordan,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.408455014228821,A,Annual,Kazakhstan,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.32344126701355,A,Annual,Kenya,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,1.29035115242004,A,Annual,Kiribati,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.0128763783723116,A,Annual,"Korea, Dem. People's Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.267103314399719,A,Annual,"Korea, Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,XKX,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.0385023355484,A,Annual,Kosovo,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.203606218099594,A,Annual,Kuwait,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.911251366138458,A,Annual,Kyrgyz Republic,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.0337390303611755,A,Annual,Lao PDR,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2012,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.453626722097397,A,Annual,Latvia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.43972682952881,A,Annual,"Egypt, Arab Rep.",Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.104568757116795,A,Annual,El Salvador,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.146742969751358,A,Annual,Equatorial Guinea,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.662282407283783,A,Annual,Eritrea,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.662796258926392,A,Annual,Estonia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.494323074817657,A,Annual,Eswatini,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-1.61724519729614,A,Annual,Ethiopia,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.897029459476471,A,Annual,Fiji,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,0.982591867446899,A,Annual,Finland,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_PV_EST,_T,_T,_T,IX,_Z,_Z,_Z,2016,_Z,IX,2,WB_WDI,P1Y,Political Stability and Absence of Violence/Terrorism: Estimate,0,WB_WDI,PU,-0.106349594891071,A,Annual,France,Political Stability and Absence of Violence/Terrorism: Estimate,Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
